img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_3589454PALFrontccc.jpg,Buzz! The BIG Quiz,PS2,Misc,Sony Computer Entertainment,Relentless Software,,1.49,,,1.1,0.39,2006-03-17,
/games/boxart/full_121603AmericaFrontccc.jpeg,Assassin's Creed III: Liberation,PSV,Adventure,Ubisoft,Ubisoft,,1.48,0.53,0.06,0.57,0.32,2012-10-30,2018-09-12
/games/boxart/full_lego-battles-ninjago_518AmericaFront.jpg,LEGO Battles: Ninjago,DS,Strategy,Warner Bros. Interactive,Hellbent Games,5.0,1.48,1.03,,0.33,0.12,2011-04-12,
/games/boxart/7296233ccc.jpg,Bratz: Forever Diamondz,DS,Adventure,THQ,Barking Lizards,,1.48,0.43,,0.88,0.18,2006-09-18,
/games/boxart/full_1018256AmericaFrontccc.jpg,Drawn To Life: SpongeBob SquarePants Edition,DS,Adventure,THQ,Altron,,1.48,0.99,,0.35,0.14,2008-09-15,
/games/boxart/full_5635772AmericaFrontccc.jpg,Major League Baseball 2K5,PS2,Sports,2K Sports,Kush Games,,1.48,0.72,,0.56,0.19,2005-02-28,
/games/boxart/full_lego-star-wars-iii-the-clone-wars_502AmericaFront.jpg,LEGO Star Wars III: The Clone Wars,X360,Action,LucasArts,Traveller's Tales,7.9,1.48,0.84,,0.51,0.13,2011-03-22,
/games/boxart/8854666ccc.jpg,Fight Night 2004,PS2,Fighting,EA Sports,EA Canada,,1.48,1.08,,0.2,0.2,2004-04-05,
/games/boxart/full_7753281AmericaFrontccc.jpg,Disney Sing It: Pop Hits,Wii,Misc,Disney Interactive Studios,Zoe Mode,6.8,1.48,1.07,,0.28,0.12,2009-10-06,
/games/boxart/1441101ccc.jpg,007: Quantum of Solace,X360,Shooter,Activision,Treyarch,6.6,1.48,0.82,0.01,0.51,0.14,2008-11-04,
/games/boxart/1345535ccc.jpg,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,Action,Ubisoft,Ubisoft Shanghai,9.2,1.48,0.82,,0.59,0.07,2004-03-23,
/games/boxart/full_777818AmericaFrontccc.jpg,Sonic's Ultimate Genesis Collection,X360,Misc,Sega,Backbone Entertainment,8.1,1.48,0.9,,0.44,0.14,2009-02-10,
/games/boxart/full_6922534AmericaFrontccc.jpg,Tom Clancy's Ghost Recon: Future Soldier,X360,Shooter,Ubisoft,Ubisoft Paris,,1.48,0.94,0.02,0.4,0.13,2012-05-22,
/games/boxart/full_1130191AmericaFrontccc.jpg,Dying Light,XOne,Action,Warner Bros. Interactive Entertainment,Techland,,1.47,1.01,0.01,0.31,0.14,2016-02-06,2018-05-04
/games/boxart/full_1914073AmericaFrontccc.jpg,Fight Night Round 3,X360,Fighting,EA Sports,EA Chicago,8.6,1.47,1.33,0.01,0.03,0.1,2006-02-20,
/games/boxart/3490354ccc.jpg,Disney Princess,GBA,Platform,THQ,Art,,1.47,1.04,,0.37,0.06,2003-04-04,
/games/boxart/full_3850570AmericaFrontccc.png,Minecraft,WiiU,Misc,Mojang,4J Studios,5.5,1.47,0.5,0.38,0.49,0.09,2016-06-17,2018-08-05
/games/boxart/full_super-scribblenauts_4AmericaFront.jpg,Super Scribblenauts,DS,Puzzle,Warner Bros. Interactive,5TH Cell,7.9,1.47,1.06,,0.3,0.11,2010-10-12,
/games/boxart/full_6450294AmericaFrontccc.jpg,Imagine: Master Chef,DS,Simulation,Ubisoft,MTO,,1.47,0.39,,0.91,0.17,2007-10-23,
/games/boxart/728714ccc.jpg,Midway Arcade Treasures,PS2,Misc,Midway Games,Digital Eclipse,,1.46,0.72,,0.56,0.19,2003-11-18,
/games/boxart/7417741ccc.jpg,WCW vs the World,PS,Fighting,THQ,Aki Corp.,,1.46,1.17,0.04,0.2,0.05,1998-02-28,
/games/boxart/1025413ccc.jpg,Wall-E,DS,Platform,THQ,Heavy Iron Studios,,1.46,0.46,0.0,0.82,0.17,2008-06-24,
/games/boxart/3801642ccc.jpg,The SpongeBob SquarePants Movie,GBA,Action,THQ,WayForward,,1.46,1.02,,0.38,0.06,2004-10-27,
/games/boxart/full_5467225AmericaFrontccc.jpg,Mortal Kombat 4,PS,Fighting,Midway Games,Eurocom Entertainment Software,,1.46,0.81,,0.55,0.1,1998-06-24,
/games/boxart/full_8904735AmericaFrontccc.jpg,Battlefield: Bad Company,X360,Shooter,Electronic Arts,EA Digital Illusions CE,8.6,1.46,0.81,0.04,0.46,0.15,2008-06-23,
/games/boxart/full_2391793PALFrontccc.jpg,Mass Effect 3,PS3,Role-Playing,Electronic Arts,BioWare,8.9,1.46,0.65,0.03,0.58,0.2,2012-03-06,
/games/boxart/full_1129980AmericaFrontccc.jpeg,Triple Play 99,PS,Sports,EA Sports,Treyarch,,1.46,0.81,,0.55,0.1,1998-02-28,2018-01-02
/games/boxart/full_the-sims-3_7AmericaFront.jpg,The Sims 3,Wii,Simulation,Electronic Arts,The Sims Studio,,1.46,0.61,,0.7,0.15,2010-11-15,
/games/boxart/full_2408125AmericaFrontccc.jpg,Forza Horizon 2,XOne,Racing,Microsoft Studios,Playground Games,,1.46,0.56,0.01,0.79,0.11,2014-09-30,2018-03-24
/games/boxart/full_mass-effect-2_759AmericaFront.jpg,Mass Effect 2,PS3,Role-Playing,Electronic Arts,BioWare Edmonton,9.3,1.46,0.78,0.03,0.46,0.18,2011-01-18,
/games/boxart/full_homefront_444AmericaFront.jpg,Homefront,X360,Shooter,THQ,Kaos Studios,6.7,1.46,0.83,0.02,0.48,0.12,2011-03-15,
/games/boxart/full_4383288AmericaFrontccc.jpg,Super Monkey Ball,GC,Puzzle,Sega,Amusement Vision,9.0,1.46,0.95,0.1,0.37,0.04,2001-11-17,
/games/boxart/9182544ccc.jpg,Donkey Kong,2600,Platform,Coleco,Nintendo,,1.46,1.36,,0.08,0.02,1982-01-01,
/games/boxart/full_966855AmericaFrontccc.jpg,Tony Hawk's American Wasteland (Weekly american sales),PS2,Sports,Activision,Neversoft Entertainment,,1.45,1.38,,0.05,0.02,2005-10-18,
/games/boxart/7620922ccc.jpg,Red Dead Revolver,PS2,Shooter,Rockstar Games,Rockstar San Diego,,1.45,0.71,,0.55,0.19,2004-05-03,
/games/boxart/full_2011970AmericaFrontccc.jpg,Doom (2016),XOne,Shooter,Bethesda Softworks,id Software,,1.45,0.76,,0.57,0.13,2016-05-13,
/games/boxart/full_5244344JapanFrontccc.jpg,Game de Hakken!! Tamagotchi 2,GB,Simulation,Bandai,Tom Create,,1.45,,1.44,,0.01,1997-10-17,
/games/boxart/5990330ccc.jpg,The House of the Dead 2 & 3 Return,Wii,Shooter,Sega,Sega,6.5,1.45,0.77,0.03,0.5,0.15,2008-03-11,
/games/boxart/full_8940693AmericaFrontccc.jpg,Sonic & SEGA All-Stars Racing,Wii,Racing,Sega,Sumo Digital,7.9,1.45,0.61,,0.69,0.15,2010-02-23,
/games/boxart/full_42836AmericaFrontccc.jpg,Tamagotchi,GB,Simulation,Bandai,Tom Create,,1.45,,1.44,,0.01,1997-06-26,
/games/boxart/full_2518506JapanFrontccc.jpg,Dragon Ball Z,SNES,Fighting,Bandai,TOSE,,1.45,,1.45,,0.0,1999-01-01,
/games/boxart/9147705ccc.jpg,Sega Genesis Collection,PSP,Misc,Sega,Sega,8.3,1.45,0.53,,0.58,0.34,2006-11-16,
/games/boxart/8550804ccc.jpg,Namco Museum 64,N64,Misc,Namco,Mass Media,,1.45,1.24,0.03,0.17,0.01,1999-10-31,
/games/boxart/7944449ccc.jpg,Sonic Rivals,PSP,Racing,Sega,Backbone Entertainment,7.0,1.44,0.73,,0.43,0.28,2006-11-16,
/games/boxart/full_6479888AmericaFrontccc.jpg,Disney Princess: Magical Jewels,DS,Adventure,Disney Interactive Studios,1st Playable Productions,,1.44,1.12,,0.2,0.12,2007-10-16,
/games/boxart/7103847ccc.jpg,My Word Coach,DS,Misc,Ubisoft,Ubisoft Montreal,,1.44,0.37,,0.9,0.18,2007-11-06,
/games/boxart/full_star-wars-the-force-unleashed-ii_9AmericaFront.jpg,Star Wars: The Force Unleashed II,X360,Action,LucasArts,LucasArts,6.3,1.44,0.95,,0.37,0.12,2010-10-26,
/games/boxart/1774645ccc.jpg,Tiger Woods PGA Tour 2005,PS2,Sports,EA Sports,EA Redwood Shores,,1.44,1.03,,0.32,0.09,2004-09-20,
/games/boxart/8018037ccc.jpg,BioShock,PS3,Shooter,2K Games,2K Boston / 2K Australia / 2K Marin,9.3,1.44,0.75,0.01,0.48,0.21,2008-10-21,
/games/boxart/full_601061AmericaFrontccc.jpg,Assassin's Creed Syndicate,XOne,Action,Ubisoft,Ubisoft Quebec,,1.44,0.71,,0.61,0.12,2015-10-23,2018-01-14
/games/boxart/full_176177AmericaFrontccc.jpg,NCAA Football 2003,PS2,Sports,EA Sports,EA Tiburon,,1.44,1.16,,0.08,0.19,2002-07-20,
/games/boxart/full_43748AmericaFrontccc.jpg,SingStar Pop,PS2,Misc,Sony Computer Entertainment,SCEE London Studio,,1.44,0.04,,1.08,0.32,2007-04-03,
/games/boxart/full_kinect-joy-ride_230AmericaFront.jpg,Kinect Joy Ride,X360,Racing,Microsoft Game Studios,Big Park,5.6,1.43,0.92,0.0,0.39,0.12,2010-11-04,
/games/boxart/full_5007495AmericaFrontccc.jpg,South Park: The Fractured But Whole,PS4,Role-Playing,Ubisoft,Ubisoft San Francisco,,1.43,0.62,,0.57,0.24,2017-10-17,2018-04-06
/games/boxart/full_3572522AmericaFrontccc.jpg,Triple Play 2000,PS,Sports,EA Sports,Treyarch,,1.43,0.79,,0.54,0.09,1999-02-28,
/games/boxart/full_92244AmericaFrontccc.jpg,Hasbro Family Game Night,Wii,Misc,Electronic Arts,EA Bright Light,,1.43,0.96,,0.34,0.13,2008-11-11,
/games/boxart/full_dead-space-2_998AmericaFront.jpg,Dead Space 2,PS3,Shooter,Electronic Arts,Visceral Games,9.0,1.43,0.73,,0.49,0.21,2011-01-25,
/games/boxart/5452545ccc.jpg,WWE SmackDown vs Raw 2008,X360,Fighting,THQ,Yuke's Media Creations,7.3,1.43,0.92,0.0,0.38,0.13,2007-11-13,
/games/boxart/1647813ccc.jpg,Classic NES Series: Super Mario Bros.,GBA,Platform,Nintendo,Nintendo,,1.43,,1.39,,0.03,2004-06-02,
/games/boxart/full_5179035AmericaFrontccc.jpg,Frogger 2: Swampy's Revenge,PS,Action,Hasbro Interactive,Blitz Games,,1.43,0.8,,0.54,0.09,2000-10-10,
/games/boxart/7299647ccc.jpg,Smarty Pants,Wii,Misc,Electronic Arts,EA Los Angeles,6.5,1.43,0.52,,0.75,0.16,2007-11-13,
/games/boxart/full_9728369AmericaFrontccc.jpg,Injustice: Gods Among Us,X360,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,,1.42,0.97,,0.31,0.14,2013-04-16,2018-04-22
/games/boxart/full_6032874AmericaFrontccc.jpg,Tiger Woods PGA Tour 09 All-Play,Wii,Sports,EA Sports,EA Tiburon,,1.42,0.8,,0.48,0.14,2008-08-26,
/games/boxart/full_1840498AmericaFrontccc.jpg,LEGO Batman 2: DC Super Heroes,Wii,Action-Adventure,Warner Bros. Interactive Entertainment,Traveller's Tales,,1.42,0.9,,0.4,0.12,2012-06-26,2018-03-15
/games/boxart/full_1295732AmericaFrontccc.jpg,NBA Live 06 (Weekly american sales),PS2,Sports,EA Sports,EA Canada,,1.42,1.35,,0.05,0.02,2005-09-26,
/games/boxart/full_3106619AmericaFrontccc.jpg,UFC Undisputed 2010,PS3,Fighting,THQ,Yuke's Future Media Creators,8.4,1.42,0.8,0.02,0.4,0.19,2010-05-25,
/games/boxart/full_3563703AmericaFrontccc.jpg,Medal of Honor: Warfighter,PS3,Shooter,Electronic Arts,Danger Close Games,,1.42,0.49,0.06,0.64,0.23,2012-10-23,2018-01-13
/games/boxart/full_388041AmericaFrontccc.jpg,Middle-Earth: Shadow of Mordor,XOne,Action,Warner Bros. Interactive Entertainment,Monolith Productions,,1.42,0.77,0.01,0.52,0.12,2014-09-30,2018-05-04
/games/boxart/full_3303090AmericaFrontccc.jpg,R.B.I. Baseball 2,NES,Sports,Tengen,Namco,,1.42,0.12,1.3,,,1990-01-01,
/games/boxart/6243817ccc.jpg,NFL Street,PS2,Sports,EA Sports BIG,EA Tiburon,,1.42,1.15,,0.08,0.19,2004-01-13,
/games/boxart/full_6967302AmericaFrontccc.jpg,Rayman Raving Rabbids,Wii,Misc,Ubisoft,Ubisoft Montpellier,7.5,1.42,1.22,0.02,0.07,0.11,2006-11-14,
/games/boxart/337682ccc.jpg,Cabela's Big Game Hunter,PS2,Sports,Activision,Sand Grain Studios,,1.42,0.7,,0.54,0.18,2002-11-26,
/games/boxart/442847ccc.jpg,LEGO Star Wars II: The Original Trilogy,PSP,Action,LucasArts,Traveller's Tales,8.4,1.41,0.58,,0.51,0.32,2006-09-12,
/games/boxart/full_5869279AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,Wii,Adventure,LucasArts,Traveller's Tales,7.5,1.41,0.9,,0.38,0.13,2009-11-17,
/games/boxart/full_1021105AmericaFrontccc.jpg,LEGO Star Wars: The Video Game,GC,Action,Eidos Interactive,Traveller's Tales,7.9,1.41,1.09,,0.28,0.04,2005-10-25,
/games/boxart/full_4033640AmericaFrontccc.jpg,Hello Kitty Party,DS,Misc,Majesco,Barnstorm Games,,1.41,0.78,,0.51,0.13,2009-11-23,
/games/boxart/full_530321AmericaFrontccc.jpg,NASCAR 2005: Chase for the Cup,PS2,Racing,EA Sports,EA Tiburon,,1.41,0.69,,0.54,0.18,2004-08-31,
/games/boxart/3018787ccc.jpg,Twisted Metal: Black,PS2,Racing,Sony Computer Entertainment,Incognito Inc.,8.9,1.41,1.19,,0.17,0.05,2001-06-18,
/games/boxart/4081081ccc.jpg,The Lion King,GEN,Action,Virgin Interactive,Westwood Studios,,1.41,0.97,0.03,0.37,0.05,1994-12-08,
/games/boxart/full_4134357AmericaFrontccc.jpg,Knockout Kings 2000,PS,Fighting,EA Sports,EA Sports,,1.41,1.02,,0.34,0.05,1999-10-31,
/games/boxart/9301166ccc.jpg,2Xtreme,PS,Sports,Sony Computer Entertainment,SCEA,8.3,1.4,1.15,,0.2,0.05,1996-10-31,
/games/boxart/903634ccc.jpg,Need for Speed: Undercover,PS2,Racing,Electronic Arts,EA Vancouver,,1.4,0.38,0.03,0.08,0.93,2008-11-17,
/games/boxart/1545824ccc.jpg,Sonic Advance 3,GBA,Platform,THQ,Dimps Corporation / Sonic Team,,1.4,0.74,0.08,0.52,0.06,2004-06-07,
/games/boxart/2125308ccc.jpg,Spider-Man: The Movie,XB,Action,Activision,Treyarch,7.7,1.4,1.07,,0.28,0.05,2002-04-15,
/games/boxart/6299439ccc.jpg,Colin McRae Rally 3,PS2,Racing,Codemasters,Codemasters,,1.4,0.03,0.02,1.05,0.3,2003-04-22,
/games/boxart/full_anno-2070_524PALFront.jpg,Anno 2070,PC,Strategy,Ubisoft,Blue Byte Studio,8.7,1.4,,,1.14,0.26,2011-11-17,
/games/boxart/full_fight-night-round-4_9AmericaFront.jpg,Fight Night Round 4,X360,Fighting,EA Sports,EA Canada,8.7,1.4,0.95,,0.33,0.13,2009-06-23,
/games/boxart/full_809683AmericaFrontccc.jpg,Dead Space,X360,Shooter,Electronic Arts,EA Redwood Shores,8.9,1.4,0.89,,0.39,0.13,2008-10-13,
/games/boxart/full_2785243AmericaFrontccc.jpg,Hannah Montana: Spotlight World Tour,Wii,Action,Disney Interactive Studios,Avalanche Software,,1.39,0.87,,0.38,0.13,2007-11-06,
/games/boxart/full_4256270AmericaFrontccc.jpg,Assassin's Creed Odyssey,XOne,Action-Adventure,Ubisoft,Ubisoft Quebec,,1.39,0.91,,0.35,0.13,2018-10-05,2018-11-17
/games/boxart/full_6969844AmericaFrontccc.jpg,Battlefield 4,PC,Shooter,Electronic Arts,EA DICE,,1.39,0.44,,0.85,0.1,2013-10-29,2018-01-05
/games/boxart/9890373ccc.jpg,Teenage Mutant Ninja Turtles III: The Manhattan Project,NES,Action,Konami,Konami,,1.39,1.05,0.15,0.17,0.02,1992-02-01,
/games/boxart/full_938056AmericaFrontccc.jpg,Toy Story 3: The Video Game,Wii,Action,Disney Interactive Studios,Avalanche Software,,1.39,0.63,,0.62,0.14,2010-06-15,
/games/boxart/full_8504839AmericaFrontccc.jpg,Street Fighter V,PS4,Fighting,Capcom,Capcom,,1.39,0.64,0.12,0.42,0.22,2016-02-16,2018-01-08
/games/boxart/full_sonic-generations_773AmericaFront.jpg,Sonic Generations,X360,Platform,Sega,Sonic Team,7.7,1.39,0.71,0.0,0.54,0.13,2011-11-01,
/games/boxart/6980834ccc.jpg,NBA Jam,SNES,Sports,Acclaim Entertainment,Iguana Entertainment,,1.39,1.19,,0.16,0.03,1994-03-01,
/games/boxart/full_6446033AmericaFrontccc.jpg,Madden NFL 2002,PS,Sports,EA Sports,EA Sports,,1.39,0.78,,0.53,0.09,2001-08-13,
/games/boxart/full_4695890AmericaFrontccc.jpg,The Sims 4,PS4,Simulation,Electronic Arts,Maxis,,1.39,0.44,0.01,0.72,0.22,2017-11-17,2017-12-29
/games/boxart/full_3902291AmericaFrontccc.jpg,Bakugan: Battle Brawlers,DS,Action,Activision,MTO,6.4,1.38,1.26,,0.02,0.1,2009-10-20,
/games/boxart/full_9015416AmericaFrontccc.png,Rocket League,XOne,Sports,505 Games,Psyonix Studios,8.0,1.38,0.52,,0.75,0.11,2016-07-05,2018-04-04
/games/boxart/full_2733635AmericaFrontccc.jpg,The Sims 2,PSP,Simulation,Electronic Arts,Maxis,6.2,1.38,0.49,,0.56,0.33,2005-12-07,
/games/boxart/full_deus-ex-human-revolution_144AmericaFront.jpg,Deus Ex: Human Revolution,X360,Shooter,Square Enix,Eidos Montreal,8.8,1.38,0.77,0.02,0.47,0.12,2011-08-23,
/games/boxart/full_4478237AmericaFrontccc.jpg,The Elder Scrolls Online: Tamriel Unlimited,XOne,MMO,Bethesda Softworks,ZeniMax Online Studios,,1.38,0.86,,0.39,0.13,2015-06-09,2018-09-15
/games/boxart/1798365ccc.jpg,Duke Nukem: Time to Kill,PS,Shooter,GT Interactive,n-Space,,1.38,0.77,,0.54,0.07,1998-09-30,
/games/boxart/full_340532AmericaFrontccc.png,Titanfall,X360,Shooter,Electronic Arts,Respawn Entertainment,,1.38,0.88,0.02,0.35,0.13,2014-04-08,2018-01-12
/games/boxart/4824256ccc.jpg,Dave Mirra Freestyle BMX 2,PS2,Sports,Acclaim Entertainment,"Z-Axis, Ltd.",,1.38,0.67,,0.53,0.18,2001-08-27,
/games/boxart/7255090ccc.jpg,True Crime: Streets of LA,XB,Action,Activision,Luxoflux,,1.38,0.96,,0.37,0.05,2003-11-03,
/games/boxart/full_3330052AmericaFrontccc.jpg,LittleBigPlanet PS Vita,PSV,Platform,Sony Computer Entertainment,Media Molecule,,1.38,0.36,0.02,0.69,0.31,2012-09-25,2018-04-06
/games/boxart/full_2653111AmericaFrontccc.jpg,Far Cry 2,PS3,Shooter,Ubisoft,Ubisoft Montreal,8.4,1.38,0.43,0.01,0.69,0.26,2008-10-21,
/games/boxart/full_deus-ex-human-revolution_477AmericaFront.jpg,Deus Ex: Human Revolution,PS3,Shooter,Square Enix,Eidos Montreal,8.8,1.38,0.5,0.07,0.6,0.22,2011-08-23,
/games/boxart/full_dead-rising-2_5AmericaFront.jpg,Dead Rising 2,PS3,Action,Capcom,Blue Castle Games,8.1,1.37,0.43,0.15,0.57,0.22,2010-09-28,
/games/boxart/full_lego-harry-potter-years-1-4_8AmericaFront.jpg,LEGO Harry Potter: Years 1-4,PS3,Adventure,Warner Bros. Interactive,Traveller's Tales,7.9,1.37,0.55,,0.61,0.21,2010-06-29,2018-12-01
/games/boxart/7172306ccc.jpg,Ridge Racer 7,PS3,Racing,Namco Bandai,Namco Bandai,,1.37,0.24,0.16,0.7,0.26,2006-11-13,
/games/boxart/full_call-of-duty-black-ops_0AmericaFront.jpg,Call of Duty: Black Ops,Wii,Shooter,Activision,Treyarch,7.5,1.37,0.8,,0.46,0.12,2010-11-09,
/games/boxart/full_crysis-2_266AmericaFront.jpg,Crysis 2,X360,Shooter,Electronic Arts,Crytek,8.7,1.37,0.73,0.02,0.5,0.13,2011-03-22,
/games/boxart/full_need-for-speed-the-run_260AmericaFront.jpg,Need for Speed: The Run,X360,Racing,Electronic Arts,EA Black Box,5.5,1.37,0.63,0.0,0.57,0.16,2011-11-15,
/games/boxart/full_8187944PALFrontccc.jpg,NBA 2K15,PS3,Sports,2K Sports,Visual Concepts,,1.37,0.89,0.02,0.22,0.24,2014-10-07,2018-01-04
/games/boxart/full_4132820AmericaFrontccc.jpg,Titanfall 2,XOne,Shooter,Electronic Arts,Respawn Entertainment,,1.37,0.88,,0.37,0.13,2016-10-28,2018-06-29
/games/boxart/full_3823842AmericaFrontccc.jpg,Star Wars Knights of the Old Republic II: The Sith Lords,XB,Role-Playing,LucasArts,Obsidian Entertainment,,1.37,0.99,,0.33,0.05,2004-12-06,
/games/boxart/full_7741700AmericaFrontccc.jpg,A Collection of Activision Classic Games for the Atari 2600,PS,Misc,Activision,"Livesay Technologies, Inc.",3.8,1.37,0.76,,0.52,0.09,1998-09-23,
/games/boxart/full_2818201AmericaFrontccc.jpg,LEGO Indiana Jones: The Original Adventures,PS2,Adventure,LucasArts,Traveller's Tales,,1.37,0.6,,0.01,0.76,2008-06-03,
/games/boxart/full_metroid-other-m_7AmericaFront.jpg,Metroid: Other M,Wii,Action,Nintendo,Nintendo SPD Production Group 1/Team Ninja,7.7,1.36,0.85,0.13,0.28,0.1,2010-08-31,
/games/boxart/full_3595470AmericaFrontccc.jpg,Skylanders SWAP Force,X360,Platform,Activision,Unknown,,1.36,0.88,,0.35,0.13,2013-10-13,2018-03-20
/games/boxart/9001316ccc.jpg,Crash Bandicoot 2: N-Tranced,GBA,Platform,Vivendi Games,Vicarious Visions,7.5,1.36,0.63,,0.66,0.07,2003-01-07,
/games/boxart/full_9625007AmericaFrontccc.jpg,FIFA 17,PS3,Sports,Electronic Arts,EA Canada,,1.36,0.14,0.04,0.98,0.2,2016-09-27,2018-03-28
/games/boxart/full_goldeneye-007_5AmericaFront.jpg,GoldenEye 007,Wii,Shooter,Activision,Eurocom Entertainment Software,8.0,1.36,0.76,0.0,0.6,,2010-11-02,
/games/boxart/full_marvel-vs-capcom-3-fate-of-two-worlds_944AmericaFront.jpg,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,Fighting,Capcom,Capcom,8.2,1.36,0.81,0.11,0.28,0.15,2011-02-15,
/games/boxart/3605445ccc.jpg,Tom Clancy's Ghost Recon 2,XB,Shooter,Ubisoft,Red Storm Entertainment,,1.36,0.86,,0.45,0.06,2004-11-16,
/games/boxart/full_2824502AmericaFrontccc.jpg,Wolfenstein II: The New Colossus,PS4,Shooter,Bethesda Softworks,MachineGames,9.0,1.36,0.55,0.01,0.58,0.22,2017-10-27,2018-05-10
/games/boxart/6285281ccc.jpg,Centipede,2600,Shooter,Atari,Atari,,1.36,1.26,,0.08,0.01,1982-01-01,
/games/boxart/6603270ccc.jpg,Gradius,NES,Shooter,Konami,Konami,,1.36,0.27,1.0,0.08,0.01,1986-12-01,
/games/boxart/1059271ccc.jpg,Dead to Rights,PS2,Shooter,Namco,Namco,,1.36,0.67,,0.52,0.17,2002-11-18,
/games/boxart/full_380416AmericaFrontccc.jpg,Hasbro Family Game Night 2,Wii,Misc,Electronic Arts,EA Bright Light,6.4,1.36,0.7,,0.52,0.13,2009-10-27,
/games/boxart/full_5266352AmericaFrontccc.jpg,SingStar Abba,PS2,Misc,Sony Computer Entertainment,SCEE London Studio,,1.36,0.23,,0.04,1.09,2008-12-02,
/games/boxart/full_8015537AmericaFrontccc.jpg,Gardening Mama,DS,Puzzle,Majesco,Taito Corporation,6.6,1.36,0.79,0.01,0.42,0.13,2009-03-31,
/games/boxart/full_9236363AmericaFrontccc.png,Watch Dogs 2,XOne,Action,Ubisoft,Ubisoft,,1.35,0.71,,0.53,0.12,2016-11-15,
/games/boxart/full_6059759AmericaFrontccc.jpg,WWE '13,PS3,Sports,THQ,Unknown,,1.35,0.51,,0.62,0.22,2012-10-30,2018-01-12
/games/boxart/full_232058AmericaFrontccc.jpg,Madden NFL 98,PS,Sports,EA Sports,EA Tiburon,,1.35,1.29,,0.03,0.03,1997-07-31,
/games/boxart/2564648ccc.jpg,FIFA Soccer 08,PSP,Sports,EA Sports,EA Canada,7.9,1.35,0.2,,0.76,0.39,2007-10-08,
/games/boxart/full_4118569AmericaFrontccc.jpg,Disney Princess: Enchanted Journey,Wii,Adventure,Disney Interactive Studios,Papaya Studios,,1.35,1.22,,0.03,0.1,2007-10-30,
/games/boxart/6417396ccc.jpg,FIFA Soccer 09,PSP,Sports,EA Sports,EA Canada,8.1,1.35,0.23,0.02,0.73,0.37,2008-10-14,
/games/boxart/full_3220788JapanFrontccc.jpg,Dance Dance Revolution (Japan),PS,Simulation,Konami,Konami Computer Entertainment Tokyo,,1.35,,1.26,,0.09,1999-04-10,
/games/boxart/4862823ccc.jpg,FIFA Soccer 08,X360,Sports,EA Sports,EA Canada,,1.35,0.31,0.01,0.89,0.14,2007-10-09,
/games/boxart/full_2459376AmericaFrontccc.jpg,The Simpsons: Hit & Run,XB,Racing,VU Games,Radical Entertainment,,1.35,0.7,,0.58,0.07,2003-09-16,
/games/boxart/6191143ccc.jpg,Burnout Paradise,X360,Racing,Electronic Arts,Criterion,8.9,1.35,0.63,0.01,0.57,0.14,2008-01-22,
/games/boxart/full_5963199PALFrontccc.jpg,SingStar Party,PS2,Misc,Sony Computer Entertainment,SCEE London Studio,,1.35,,,1.04,0.31,2004-11-19,
/games/boxart/6513999ccc.jpg,Battlefield: Bad Company,PS3,Shooter,Electronic Arts,EA Digital Illusions CE,8.6,1.34,0.76,0.05,0.36,0.17,2008-06-23,
/games/boxart/full_f1-2010_6AmericaFront.jpg,F1 2010,PS3,Racing,Codemasters,Codemasters Birmingham,8.4,1.34,0.25,0.08,0.75,0.26,2010-09-21,
/games/boxart/1348491ccc.jpg,Max Payne 2: The Fall of Max Payne,PS2,Shooter,Rockstar Games,Remedy Entertainment,6.8,1.34,0.65,,0.51,0.17,2003-12-02,
/games/boxart/full_9684129AmericaFrontccc.jpg,Donkey Kong Jungle Beat,GC,Platform,Nintendo,Nintendo EAD Tokyo,7.9,1.34,0.84,0.24,0.22,0.04,2005-03-14,
/games/boxart/7107391ccc.gif,Mortal Kombat 3,GEN,Fighting,Williams Entertainment,Sculptured Software,,1.34,1.03,,0.27,0.04,1995-01-01,
/games/boxart/8710510ccc.jpg,MVP Baseball 2004,PS2,Sports,Electronic Arts,EA Sports,,1.34,1.1,,0.06,0.18,2004-03-09,
/games/boxart/full_ico-and-shadow-of-the-colossus-collection_717AmericaFront.jpg,The ICO & Shadow of the Colossus Collection,PS3,Adventure,Sony Computer Entertainment,Bluepoint Games,9.0,1.34,0.67,0.13,0.36,0.18,2011-09-27,
/games/boxart/8376536ccc.jpg,Doom 3,XB,Shooter,Activision,Vicarious Visions,,1.34,0.85,,0.43,0.06,2005-04-03,
/games/boxart/full_3945004AmericaFrontccc.jpg,Test Drive,PS2,Racing,Atari,Pitbull Syndicate,,1.34,0.95,0.01,0.21,0.18,2002-05-27,
/games/boxart/full_2425481AmericaFrontccc.jpg,Need for Speed Carbon,PS2,Racing,Electronic Arts,EA Black Box,7.7,1.34,1.22,0.05,0.05,0.01,2006-10-31,
/games/boxart/full_1499680AmericaFrontccc.jpg,Command & Conquer: Red Alert 2,PC,Strategy,Electronic Arts,Westwood Studios,8.9,1.34,1.32,,0.02,,2000-10-21,
